index,title,date,stock
571033,Google Says Has Filed Appeal In EU Court Against EU Antitrust Fine In Android Case,2018-10-09 13:56:00-04:00,GOOGL
571034,"DA Davidson Out Bullish On Yext, Trade Desk",2018-10-09 13:43:00-04:00,GOOGL
571035,From Google Product Launch Event: Unveils Pixel 3 Smartphone; BZ NOTE: The Launch/Unveiling Of Pixel 3 Was Something Investors Knew Would Happen Tues.,2018-10-09 11:20:00-04:00,GOOGL
571036,"Investors Seem To Be Fretting About Rising Yields, Global Economic Growth",2018-10-09 10:31:00-04:00,GOOGL
571037,REMINDER: Made By Google Pixel Phone Launch Event Today at 11am ET,2018-10-09 07:39:00-04:00,GOOGL
571038,Google Won't Pursue Pentagon Cloud Contract,2018-10-08 16:32:00-04:00,GOOGL
571039,"Google's Hardware Event: What To Look For, How To Watch",2018-10-08 15:44:00-04:00,GOOGL
571040,"'Some advertisers are moving half of their search budget from Google to Amazon, say ad industry sources' -CNBC, Citing Sources",2018-10-08 15:02:00-04:00,GOOGL
571041,Report: Google Tried To Cover Up A Data Breach,2018-10-08 14:17:00-04:00,GOOGL
571042,"Google Says Shutting Down Google+ For Consumers, Says Launching More Granular Google Account Permission That Will Show In Individual Dialog Boxes",2018-10-08 13:18:00-04:00,GOOGL
571043,"'Project Strobe: Protecting your data, improving our third-party APIs, and sunsetting consumer Google+' -Google Blog Post",2018-10-08 13:13:00-04:00,GOOGL
571044,"'Google Exposed User Data, Feared Repercussions of Disclosing to Public' -WSJ",2018-10-08 12:50:00-04:00,GOOGL
571045,Google Exposed Private Data Of At Least Hundreds Of Thousands Of Google+ Users To Potential Misuse; Google+ Social Network Users Were Exposed To Software Glitch Between 2015 And March 2018,2018-10-08 12:49:00-04:00,GOOGL
571046,What's Next For FANG Stocks After Recent Weakness?,2018-10-08 12:02:00-04:00,GOOGL
571047,"The Week Ahead: Google Unveils New Pixel Phones, Big Bank Earnings Begin",2018-10-08 10:49:00-04:00,GOOGL
571048,UK Court Blocked Attempt to Bring Legal Action against Google over iPhone Data Collection Claims,2018-10-08 06:12:00-04:00,GOOGL
571049,Elastic's IPO: What You Need To Know,2018-10-05 08:18:00-04:00,GOOGL
571050,Kabbage Co-Founder On Lending $1B While The Banks Were Closed: Expectations With Financial Services Is Changing,2018-10-04 08:08:00-04:00,GOOGL
571051,DoJ Could Investigate Google over Android OS,2018-10-04 04:24:00-04:00,GOOGL
571052,"Alphabet, GM, Xilinx And A Retail ETF: 'Fast Money' Picks For October 3",2018-10-03 06:58:00-04:00,GOOGL
571053,"Google To Begin Beta Testing Of Project Stream, Starting With 'Assassin's Creed Odyssey'",2018-10-02 19:02:00-04:00,GOOGL
571054,"Customer Service Automation Startup, Onward, Says Google Has Bought Co., Terms Not Disclosed",2018-10-02 13:34:00-04:00,GOOGL
571055,"White House Advisor Says White House Will Likely Host Tech Meeting In Oct.; Google CEO, Representatives From Other Big Internet, Social Media Cos. Will Be Attending",2018-10-02 10:18:00-04:00,GOOGL
571056,"Censorship, Regulation 'Pretty Big Concerns' For Alphabet, Says WSJ Reporter",2018-10-01 14:47:00-04:00,GOOGL
571057,YouTube to Announce New Tools to Collect Data for Advertisers,2018-10-01 04:44:00-04:00,GOOGL
571058,"This Week In Cryptocurrency: Google Lifts Ad Ban, Bitcoin Cash Soars",2018-09-28 16:22:00-04:00,GOOGL
571059,Google CEO Sundar Pichai Will Testify At US House Hearing In November,2018-09-28 11:36:00-04:00,GOOGL
571060,"As Wall Street Awaits Main Earnings Season, Trade, Tesla Appear To Be In Focus",2018-09-28 10:19:00-04:00,GOOGL
571061,Google CEO Sundar Pichai To Meet With NEC Director Larry Kudlow Friday,2018-09-27 15:32:00-04:00,GOOGL
571062,Crypto Climb: Why XRP Is Soaring Today,2018-09-26 12:47:00-04:00,GOOGL
571063,From WW To Dunkin': A Look At Some Of The Biggest Corporate Name Changes,2018-09-26 10:54:00-04:00,GOOGL
571064,"Salesforce CEO Marc Benioff Talks Apple, Amazon And Alphabet",2018-09-26 09:18:00-04:00,GOOGL
571065,Why This Popular Equal-Weight ETF Could Outperform,2018-09-26 08:10:00-04:00,GOOGL
571066,Tech Companies Agreed To Voluntary Code Of Practice To Tackle Fake News; European Commission Says It Will Pay Attention To Effective Implementation Of Code,2018-09-26 06:07:00-04:00,GOOGL
571067,10 Years Of Android: How The Operating System Reached 86% Market Share,2018-09-25 14:56:00-04:00,GOOGL
571068,Waymo's Path To $50B In Annual Revenue,2018-09-25 13:31:00-04:00,GOOGL
571069,Nomura's Case For Adding Square To The FANG Trade,2018-09-25 12:28:00-04:00,GOOGL
571070,"Google Says Ads Policy On Financial Products, Services To Be Updated In Oct To Allow Regulated Cryptocurrenty Exchanges To Advertise In US, Japan",2018-09-25 11:58:00-04:00,GOOGL
571071,Google Ends Cryptocurrency Ad Ban,2018-09-25 11:08:00-04:00,GOOGL
571072,Having Some Ups And Downs: Market See-Saw Ride Seen Likely To Continue,2018-09-25 10:32:00-04:00,GOOGL
571073,"Google Names Privacy Lawyer, Keith Enright, as its Chief Privacy Officer",2018-09-24 18:38:00-04:00,GOOGL
571074,Google Home Is Gaining Ground On Amazon Echo,2018-09-24 16:01:00-04:00,GOOGL
571075,"Antitrust Investigation Of Big Tech Ordered By Trump Would 'Act As A Cover' For Election Loss, Says Height Capital Markets",2018-09-24 13:02:00-04:00,GOOGL
571076,Google Says Users Can Book Attractions and Activities From Search and Maps in a Blog Post,2018-09-24 11:42:00-04:00,GOOGL
571077,"'Infosys Partners With Google Cloud To Develop ""Data Native Intelligent Enterprise""'-The Times Of India Reports",2018-09-21 13:19:00-04:00,GOOGL
571078,"From Facebook To Netflix: The S&P's Big Sector Shakeup, Explained",2018-09-21 13:12:00-04:00,GOOGL
571079,These 2 Problems Are Holding The AI Industry Back,2018-09-20 16:14:00-04:00,GOOGL
571080,WSJ Reports Google Says It Continues To Allow Apps To Scan Data From Gmail Accounts,2018-09-20 12:16:00-04:00,GOOGL
571081,"Stock Market Appears To Focus On US-China Tariff News As US, Canada Continue Talks",2018-09-19 10:22:00-04:00,GOOGL
571082,Needham: Google Private Cloud Reports Create Nutanix Buying Opportunity,2018-09-18 14:13:00-04:00,GOOGL
571083,"Nutanix Shares Up 6%; Traders Attributing To Report 'Google 'Won't Compete With Partners' By Building Private Cloud Offering, Company Says'",2018-09-18 08:55:00-04:00,GOOGL
571084,Apple Launches New iPhones As Smartphone Battle Continues,2018-09-14 14:25:00-04:00,GOOGL
571085,Bipartisan Group Of US House Members In Letter Question Alphabet's Google About Whether It Will Re-Enter Chinese Market; House Members Tell Co. They Have 'Serious Concerns' About Whether It Would Comply With Chinese Censorship Rules,2018-09-13 15:02:00-04:00,GOOGL
571086,"Detroit Startup StockX, In 'Hypergrowth' Phase, Closes On Record $44M Series B Funding Round",2018-09-12 20:58:00-04:00,GOOGL
571087,The Communication Services Sector Is Almost Here,2018-09-12 11:57:00-04:00,GOOGL
571088,"Market Appears To Be in Wait-and-See Mode Ahead of Apple, Central Bank Events",2018-09-12 10:27:00-04:00,GOOGL
571089,"U.S. Senate Commerce Committee To Hold Hearing On Consumer Data Privacy On Sept. 26th, Say Invited Witnesses Include Reps From AT&T, Twitter, Google, Amazon, Apple, And Charter Communications",2018-09-12 09:34:00-04:00,GOOGL
571090,Google Ready to Comply With Reserve Bank of India Norms for Payment Services,2018-09-11 04:38:00-04:00,GOOGL
571091,Google Could Reportedly Unveil Pixel 3 And Pixel 3 XL At 'Made By Google' Event In NYC On Oct. 9,2018-09-06 17:39:00-04:00,GOOGL
571092,"Major tech and social media stocks appear to be modestly rebounding after closing down Wednesday amid Congressional hearings with Facebook and Twitter; Netflix up 2.1%, Snap up 0.4%, Twitter up 0.4%, Facebook up 0.2%, Alphabet up 0.2%.",2018-09-06 09:01:00-04:00,GOOGL
571093,"Tech Stocks Fall Amid Twitter, Facebook Senate Testimonies",2018-09-05 15:20:00-04:00,GOOGL
571094,"U.S. Justice Dept. Says It's Probing Social Media Companies To Determine If They Hurt Competition, Intentionally Stifle Free Exchange Of Idea",2018-09-05 13:01:00-04:00,GOOGL
571095,The $1-Trillion Club: Who's Next?,2018-09-05 11:56:00-04:00,GOOGL
571096,"Major tech and social media stocks trading down as executives from Twitter and Facebook testify in front of US Congress; Facebook down 1.7%, Alphabet down 2.4%, Netflix down 4.3%, Snap down 4.6%, Twitter down 5.1%.",2018-09-05 11:50:00-04:00,GOOGL
571097,Infographic: Google Through The Years,2018-09-05 11:06:00-04:00,GOOGL
571098,"German finance Ministry Abandons Tax Plan for Google, Amazon, Facebook, Apple",2018-09-05 04:13:00-04:00,GOOGL
571099,Google Will Not Have an Executive Present At Wednesday's Senate Intel Committee Hearings,2018-09-04 16:47:00-04:00,GOOGL
571100,Analyst: Waymo Is Worth 10 Times Tesla's Ride-Sharing Business,2018-09-04 13:45:00-04:00,GOOGL
571101,"The Week Ahead: Mr. Dorsey Goes To Washington, Employment And Wage Data On Tap",2018-09-04 12:18:00-04:00,GOOGL
571102,Hearing Report A Russian Telecom Watchdog Has Warned Google Against Circulating Info Which Violates Russian Law On Elections -Interfax,2018-09-04 11:16:00-04:00,GOOGL
571103,Google Maintains Small Lead over Facebook in  Competition for Digital Ad Dollars in India,2018-09-03 20:23:00-04:00,GOOGL
571104,Amazon to Take on Google and Facebook in $88B Online Ad Market,2018-09-03 20:16:00-04:00,GOOGL
571105,"Benzinga's Bulls & Bears Of The Week: Amazon, Chipotle, Lululemon And More",2018-09-02 10:27:00-04:00,GOOGL
571106,Infographic: A Journey To The Cloud,2018-08-31 07:34:00-04:00,GOOGL
571107,"Trump Highlights Many People See Antitrust Issue With Google, Facebook, Amazon; Declines To Say If Co.'s Should Be Broken Up",2018-08-30 16:51:00-04:00,GOOGL
571108,US Senate Finance Committee Chairman Hatch Expresses Concern About Google's Search Practices In Letter to U.S. FTC Chairman,2018-08-30 13:08:00-04:00,GOOGL
571109,"Gene Munster: What To Expect From Facebook, Twitter, Google's Congressional Testimony",2018-08-30 12:26:00-04:00,GOOGL
571110,"Following Successive Market Gains, Investors Appear To Be Taking Some Profits",2018-08-30 10:40:00-04:00,GOOGL
571111,"Google, Xiaomi in Talks to Invest in Where is My Train",2018-08-30 04:12:00-04:00,GOOGL
571112,Google to Launch Mid-tier Pixel Smartphone in India,2018-08-30 04:10:00-04:00,GOOGL
571113,"REMINDER: Jack Dorsey, Sheryl Sandberg To Appear Before Congressional Committee September 5th To Discuss Content Policing Methods; Alphabet Offered To Send SVP Kent Walker But Senate Rejected This Offer",2018-08-29 16:46:00-04:00,GOOGL
571114,"Trump Says Google, Twitter And Facebook Trying To Silence People",2018-08-29 15:10:00-04:00,GOOGL
571115,10 Biggest Price Target Changes For Wednesday,2018-08-29 09:40:00-04:00,GOOGL
571116,"Morgan Stanley Lifts Amazon's Price Target To $2,500, Bullish On Waymo's Prospects For Alphabet",2018-08-29 08:34:00-04:00,GOOGL
571117,"Morgan Stanley Maintains Overweight on Alphabet, Raises Price Target to $1.515K",2018-08-29 07:17:00-04:00,GOOGL
571118,"Hearing That Trump Warns Social Media Names Such As Google, Twitter, And Facebook That They Had Better Be Careful",2018-08-28 15:02:00-04:00,GOOGL
571119,'JUST IN: JPMorgan Chase poaches Google's head of product management for cloud-based artificial intelligence'-CNBC Now Tweet,2018-08-28 14:04:00-04:00,GOOGL
571120,Trump Goes After Google's Algorithms,2018-08-28 11:31:00-04:00,GOOGL
571121,UPDATE: Google's Statement In Response To President Trump Says That 'Search Is Not Used To Set A Political Agenda And We Don't Bias Our Results Toward Any Political Ideology',2018-08-28 10:28:00-04:00,GOOGL
571122,'Breaking: Google statement in response to Trump tweet'-CNN Reporter Hadas Gold Tweets; BZ NOTE: Statement From Twitter Post Is In The Body,2018-08-28 10:20:00-04:00,GOOGL
571123,'Waymo's Big Ambitions Slowed by Tech Trouble'-The Information Reports,2018-08-28 10:14:00-04:00,GOOGL
571124,"'Asked Larry Kudlow about Trump comments on Google. He said they are ""looking into it"" and doing some ""investigations"" and ""analysis""'-Bloomberg's Shannon Pettypiece Tweets",2018-08-28 09:18:00-04:00,GOOGL
571125,"Alphabet Shares Down Just Slightly Premarket After Pres. Trump Earlier Accused The Search Giant Of Being ""RIGGED"" Against Him And Others, Suppressing Conservatives, Adding: 'Will be addressed!'",2018-08-28 09:09:00-04:00,GOOGL
571126,FireEye Shares Spike 4.6% Higher Following Report Google Hired Co. To Complement Internal Cybersecurity Work; Stock Now Up 7.8% For Session,2018-08-23 14:15:00-04:00,GOOGL
571127,Cybersecurity Stocks Spike To Afternoon Highs Following Report Google Hired FireEye To Complement Its Work By Internal Teams Following Termination Of Accounts Linked To The Islamic Republic Of Iran's Broadcasting Network,2018-08-23 14:13:00-04:00,GOOGL
571128,Google's YouTube Terminated 39 Channels It Said Are Linked To Iranian State Media Influence Operation,2018-08-23 14:02:00-04:00,GOOGL
571129,"Hearing Alphabet Mentioned Positively By M Science, Unconfirmed",2018-08-23 10:55:00-04:00,GOOGL
571130,Cramer: The Bull Run Survived These 10 Challenges,2018-08-22 15:37:00-04:00,GOOGL
571131,Forward Industries Up ~4% At $1.57/Share As Forward's Subsidiary IPS Announces A New Deal With Google Over Twitter,2018-08-22 13:12:00-04:00,GOOGL
571132,10 Biggest Price Target Changes For Wednesday,2018-08-22 09:47:00-04:00,GOOGL
571133,5G Smartphones Not Likely to Ship in Large Quantities until 2021,2018-08-21 04:11:00-04:00,GOOGL
571134,'Google and Imax's VR Camera Project Canceled'-Variety Reports,2018-08-20 15:24:00-04:00,GOOGL
571135,'Google to release display-equipped speaker in time for holidays'-Nikkei Asian Review,2018-08-16 12:45:00-04:00,GOOGL
571136,Fabulous Fundamentals In A New Virtual Reality ETF,2018-08-15 10:44:00-04:00,GOOGL
571137,"Q2 13F Roundup: How Buffett, Einhorn, Loeb And Others Adjusted Their Portfolio",2018-08-15 10:23:00-04:00,GOOGL
571138,13F From Soros Fund Shows Reduced Stake In Alphabet From 25.4K to 12.4K Shares,2018-08-14 17:04:00-04:00,GOOGL
571139,"13F Filing From Tiger Global Shows Reduced Stake In Adobe, Alphabet, Bank of America, Boot Barn, Cisco, JP Morgan, Ooma, & Norwegian Cruise Lines (from 435.1K Shares to 42.1K Shares);Raised Stake In Alibaba, Amazon, Delta Airlines, & Pure Storage",2018-08-14 15:27:00-04:00,GOOGL
571140,The Most Searched Questions About Jeff Bezos,2018-08-14 13:18:00-04:00,GOOGL
571141,"Google Says Users Can Ask Google Home Assistant, Mini And Max To Play Music With Pandora Premium And Deezer",2018-08-14 12:45:00-04:00,GOOGL
571142,'DC Entertainment's New Streaming And Digital Comics Service Pops Up On Google Play'-TechCrunch Reports,2018-08-14 12:24:00-04:00,GOOGL
571144,Twitter Says Twitter Lite Will Be Available In The Google Play Store In Over 45 Countries,2018-08-13 13:18:00-04:00,GOOGL
571145,"No Surprise: FAANG's A Big Deal For Growth Indexes, ETFs",2018-08-13 13:14:00-04:00,GOOGL
571146,"India Reportedly Seeking New Rules For American Tech Companies Operating In The Country, To Shelter Homegrown Startups; Potential Negative For Amazon, Alphabet, Facebook, and Apple",2018-08-13 13:10:00-04:00,GOOGL
571147,"13F Late Friday From Dan Loeb's Third Point Shows New Stake In Camping World, Exited Stake In Alphabet",2018-08-13 09:57:00-04:00,GOOGL
571148,Analysts React To Trade Desk's Blowout Quarter,2018-08-10 13:22:00-04:00,GOOGL
571149,The End Of The FANG Era? Gene Munster Makes The Case,2018-08-07 10:56:00-04:00,GOOGL
571150,Trading What You Know: Finding Your Diversification Center,2018-08-06 10:48:00-04:00,GOOGL
571151,"Barron's Picks And Pans: Alphabet, Apple, CBS, Synchrony And More",2018-08-05 11:18:00-04:00,GOOGL
571152,"Google In China Cloud Talks With Tencent, Inspur",2018-08-03 15:45:00-04:00,GOOGL
571153,More Leveraged FANG ETNs Are Here,2018-08-03 12:34:00-04:00,GOOGL
571154,FBI Director Wray Says Progress Is Being Made In Terms Of Working With Social Media Companies On Election Interference,2018-08-02 13:44:00-04:00,GOOGL
571155,"Social, Tech Stocks Unaffected As FBI Director Christopher Wray Says 'Tech Cos. Have Their Own Responsibilities To Secure Their Own Platforms'",2018-08-02 13:32:00-04:00,GOOGL
571156,Craig-Hallum Upgrades Synaptics After Dialog Semi Deal Collapses: 'Give This Cheap Stock Another Look',2018-08-01 11:57:00-04:00,GOOGL
571157,Strong Apple Results Compete With Trade Worries For Investor Sentiment Ahead Of Fed,2018-08-01 10:39:00-04:00,GOOGL
571158,"Senior Execs From Facebook, Twitter, And Google To Testify To U.S. Senate Intel Committee On Sept. 5th According To The Committee Vice Chairman",2018-08-01 09:40:00-04:00,GOOGL
571159,"ChannelAdvisor Reports Expansion Of Strategic Alliance With Google To Support Shopping Actions Program, No Terms Disclosed",2018-08-01 08:13:00-04:00,GOOGL
571160,Baidu Shares Trading Down ~6.6% Following Q2 Beat But Worse-Than-Expected Guidance; Could Be Trading Down Related To The Intercept Report Google Is Planning To Launch A Censored Search Engine In China,2018-08-01 08:01:00-04:00,GOOGL
571161,"'Google Plans To Launch Censored Search Engine In China, Leaded Documents Reveal'-The Intercept",2018-08-01 06:23:00-04:00,GOOGL
571162,"Watching Capital One, Microsoft Shares Following The Information Article 'Google Inks Cloud Apps Deal With Capital One'",2018-07-31 14:13:00-04:00,GOOGL
571163,Alphabet's Waymo Says Is Partnering With Valley Metro To Explore Public Transportation Solutions,2018-07-31 12:35:00-04:00,GOOGL
571164,Market Appears More Optimistic Following Tech-Led Selloff,2018-07-31 10:34:00-04:00,GOOGL
